1,43,19,7,5,12,2,0,1,0,0,0,0,0,0,1,9,3,1,12,2,51,6,49,6,0,1,1,2,2,2,12,1,1
2,44,19,1,10,14,1,0,1,0,0,0,0,0,0,0,2,4,1,2,2,48,7,47,7,0,1,1,2,2,2,30,1,1
7,28,11,0,5,12,4,0,0,0,0,0,0,0,2,2,4,3,1,2,2,51,7,48,7,0,1,1,2,2,2,13,1,1
1,40,19,3,4,14,2,0,0,0,0,0,0,0,1,1,1,4,1,2,2,48,3,49,1,0,1,1,2,2,2,2,1,1
0,40,16,5,5,14,1,0,1,0,0,0,0,0,0,0,8,3,1,2,2,50,8,49,7,0,1,1,2,2,2,4,1,1
2,36,15,3,10,8,3,0,1,0,0,0,0,0,1,1,1,3,1,12,2,45,4,43,3,1,1,1,2,2,2,12,1,1
5,43,16,6,15,6,4,0,1,0,0,0,0,0,1,2,1,2,1,7,2,51,6,49,6,0,1,1,2,2,2,7,1,1
0,43,20,1,4,18,0,0,0,0,0,0,0,0,0,0,8,3,1,2,2,51,7,51,7,0,1,1,1,2,2,2,1,1
0,45,18,5,8,14,1,0,1,0,0,0,0,0,0,0,1,3,1,32,2,48,6,49,7,0,1,1,2,2,2,32,1,1
8,39,10,4,10,15,7,0,1,4,0,0,0,0,1,1,2,3,1,3,2,50,4,47,3,0,1,1,2,2,2,3,1,1
1,43,17,3,7,16,0,0,0,0,0,0,0,0,0,0,1,3,1,17,2,47,7,47,6,0,1,1,2,2,2,17,1,1
10,42,17,5,7,13,1,0,1,0,0,0,0,0,0,0,8,4,1,10,2,51,7,51,8,0,1,1,2,2,2,10,1,1
4,32,6,4,7,15,2,0,0,0,0,0,0,0,1,1,2,3,1,3,1,48,3,47,3,2,1,1,2,2,2,3,1,1
5,46,19,6,9,12,2,0,0,0,0,0,0,0,1,1,1,4,1,13,2,48,7,47,4,0,1,1,2,2,2,13,1,1
2,43,21,7,9,6,5,0,2,0,0,0,2,0,1,0,9,3,1,4,2,48,7,47,1,0,1,1,2,1,2,4,1,1
6,20,5,3,4,8,6,0,0,0,0,0,0,1,2,3,1,4,1,2,2,50,8,47,7,1,1,1,2,2,2,3,1,1
11,50,14,5,20,11,17,0,6,2,0,2,2,0,1,4,4,4,1,24,2,53,4,48,4,0,1,1,2,2,2,24,1,1
4,38,19,4,5,10,3,0,1,0,0,0,0,0,1,1,3,3,1,14,2,50,6,46,4,0,1,1,2,2,2,14,1,1
0,41,16,2,7,16,2,0,0,0,0,0,0,0,1,1,9,3,1,5,1,47,6,50,2,2,1,1,2,2,2,5,1,1
0,42,18,9,6,9,7,4,2,0,0,0,0,0,1,0,1,3,1,25,2,47,7,51,4,0,4,1,2,2,2,25,1,1
0,40,17,5,9,9,2,0,2,0,0,0,0,0,0,0,1,3,1,3,2,44,4,44,3,1,1,1,2,2,2,32,1,1
4,35,10,8,8,9,7,0,1,0,0,0,0,0,2,4,1,3,1,9,2,55,7,48,7,0,1,1,2,2,2,15,1,1
3,31,8,6,7,10,7,1,0,3,0,0,0,0,1,2,1,2,1,2,2,53,4,47,4,0,1,1,2,2,2,2,2,1
3,38,8,3,17,10,2,0,0,0,0,0,0,0,1,1,6,4,1,9,2,50,7,49,4,0,1,1,2,2,2,9,1,1
3,38,17,2,11,8,2,0,0,0,0,0,0,0,1,1,1,4,1,25,2,47,7,48,6,0,1,1,2,2,2,25,1,1
5,41,16,6,11,8,0,0,0,0,0,0,0,0,0,0,1,4,1,2,2,51,4,51,6,0,1,1,2,2,2,30,1,1
16,32,4,6,10,12,6,0,1,0,0,0,0,0,3,2,10,4,1,25,2,45,4,46,3,0,1,1,2,2,2,25,1,1
5,43,17,1,9,16,4,0,0,0,0,0,2,0,1,1,7,3,1,13,2,50,7,51,7,0,1,1,2,2,2,15,1,1
1,39,17,0,4,18,0,0,0,0,0,0,0,0,0,0,1,3,1,30,2,49,6,49,6,0,1,1,2,2,2,30,1,1
7,42,20,3,5,14,2,0,1,0,0,0,0,0,0,1,9,3,1,12,2,51,6,51,6,0,1,1,2,1,2,12,1,1
8,34,11,3,6,14,4,0,0,0,0,2,0,0,1,1,3,3,1,23,2,52,4,48,4,2,1,1,2,2,2,23,1,1
4,42,11,4,20,7,5,0,1,0,0,0,0,0,1,3,3,3,1,13,2,49,6,45,4,0,1,1,2,2,2,13,1,1
0,40,18,1,4,17,1,0,1,0,0,0,0,0,0,0,1,3,1,2,2,51,9,49,7,1,1,1,2,2,2,32,1,1
10,43,7,3,20,13,4,0,0,0,0,0,0,0,2,2,1,3,1,14,2,46,4,46,3,0,1,1,2,2,2,14,1,1
0,29,7,1,6,15,1,0,1,0,0,0,0,0,0,0,1,4,1,2,2,47,6,47,4,0,1,1,2,2,2,15,1,1
3,44,20,4,5,15,2,0,1,0,0,0,0,0,0,1,2,4,1,17,2,48,7,46,7,0,1,1,2,1,2,17,1,1
7,30,10,3,6,11,4,0,0,0,0,2,0,0,1,1,6,4,1,7,2,48,6,47,7,0,1,1,2,2,2,7,1,1
6,45,17,1,13,14,8,0,6,0,0,0,0,0,1,1,1,3,1,9,2,52,6,52,6,0,1,1,1,1,2,9,1,1
2,44,16,4,8,16,2,0,0,0,0,0,0,0,1,1,7,3,2,30,2,60,2,59,4,1,1,1,2,2,2,30,1,1
0,35,20,0,0,15,3,0,0,0,0,0,0,0,1,2,1,2,1,2,2,49,7,50,7,0,1,1,2,1,2,2,1,1
1,35,14,2,5,14,4,0,1,0,0,0,0,0,1,2,5,3,1,2,2,48,7,48,6,0,1,1,2,2,2,17,1,1
14,39,17,4,6,12,2,0,0,0,0,0,0,0,1,1,9,4,1,4,2,48,4,46,4,0,1,1,2,2,2,4,1,1
0,39,16,1,7,15,3,0,1,0,0,0,0,0,1,1,7,4,1,16,2,49,7,49,8,0,1,1,2,2,2,14,1,1
1,41,15,2,9,15,3,0,1,0,0,0,0,0,1,1,7,3,1,13,2,48,6,48,6,1,1,1,2,2,2,13,1,2
1,40,17,0,7,16,3,0,0,0,0,0,0,0,1,2,2,4,1,2,2,62,4,61,3,0,1,1,2,2,2,16,1,1
9,39,8,6,13,12,9,0,1,0,0,0,2,0,2,4,3,4,1,2,2,52,7,49,7,0,1,1,2,2,2,3,1,1
0,40,18,2,2,18,0,0,0,0,0,0,0,0,0,0,2,4,1,5,2,51,7,48,7,0,1,1,2,2,2,4,1,1
2,41,17,6,5,13,10,0,1,0,3,2,0,0,1,3,1,4,1,2,2,51,7,49,6,0,1,1,2,2,2,2,1,1
3,50,20,9,14,7,4,0,1,0,0,0,0,0,1,2,2,3,1,4,2,48,7,47,7,0,1,1,2,1,2,4,1,1
7,38,8,2,14,14,8,0,0,0,3,0,0,0,2,3,1,4,1,2,1,47,4,47,7,0,1,1,2,2,2,4,1,1
1,38,18,2,5,13,4,0,1,0,0,0,2,0,0,1,1,3,1,2,2,49,7,50,6,0,1,1,2,2,2,31,1,1
0,26,9,2,4,11,1,0,1,0,0,0,0,0,0,0,5,4,1,18,2,46,6,46,7,0,1,1,2,2,2,18,1,1
9,38,5,6,14,13,21,0,5,0,3,2,0,2,4,5,8,3,1,10,2,48,7,48,4,0,1,1,2,2,2,10,1,1
0,39,18,1,0,20,0,0,0,0,0,0,0,0,0,0,9,4,1,25,2,48,7,47,7,0,1,1,2,2,2,25,1,1
0,38,19,1,0,18,0,0,0,0,0,0,0,0,0,0,3,3,1,4,2,50,4,46,3,0,1,1,2,2,2,12,1,1
0,61,19,12,24,6,3,0,0,0,0,0,0,0,1,2,1,4,1,29,2,50,4,49,3,0,2,1,2,2,2,29,1,1
1,39,13,3,7,16,2,0,0,0,0,0,0,0,1,1,4,4,1,2,2,51,4,46,4,0,1,1,2,2,2,13,1,1
2,36,12,3,9,12,3,0,1,0,0,0,0,0,1,1,7,3,1,12,2,52,7,46,7,0,1,1,2,2,2,12,1,1
0,36,19,2,3,12,1,0,1,0,0,0,0,0,0,0,1,4,1,2,2,47,6,46,3,0,1,1,2,2,2,5,1,1
5,44,10,2,20,12,6,0,1,0,0,0,1,0,1,3,1,3,1,2,2,50,7,47,4,0,1,1,2,2,2,17,1,1
3,40,7,8,17,8,13,7,0,0,0,0,2,0,2,2,9,2,1,21,2,50,7,48,7,0,4,1,2,2,2,21,1,1
0,45,17,3,7,18,2,0,0,0,0,0,0,0,1,1,3,3,1,31,2,44,4,44,4,0,1,1,2,2,2,9,1,1
10,37,13,2,10,12,2,0,0,0,0,0,0,0,1,1,2,3,1,2,2,52,7,54,7,0,1,1,2,2,2,3,1,1
4,37,15,1,9,12,7,0,1,0,0,2,2,0,1,1,7,3,1,13,2,46,7,47,7,0,1,1,1,1,2,13,1,1
0,35,9,4,6,16,3,0,1,0,0,0,0,0,1,1,1,4,1,2,2,47,6,49,6,0,1,1,2,2,2,30,1,1
32,41,11,9,10,11,16,1,0,0,0,0,5,0,4,6,7,2,1,3,2,48,6,48,6,0,1,1,2,2,2,13,1,1
15,49,18,3,11,17,3,0,1,0,0,0,0,0,1,1,9,4,1,2,2,51,6,49,4,0,1,1,2,2,2,29,1,1
6,43,16,2,8,17,10,4,0,0,0,2,2,0,0,2,1,3,1,2,2,50,7,50,6,0,4,1,2,2,2,9,1,1
5,28,3,3,9,13,8,0,4,0,0,0,0,0,3,1,4,4,1,2,1,46,7,45,1,2,1,1,2,2,2,14,1,1
7,33,12,1,6,14,9,0,4,3,0,0,0,0,1,1,1,3,1,2,2,50,8,48,7,0,1,1,2,2,2,7,1,2
3,50,21,4,9,16,1,0,1,0,0,0,0,0,0,0,1,4,1,2,2,45,3,47,6,2,1,1,2,2,2,4,1,1
15,37,16,4,4,13,3,0,0,0,0,0,0,0,2,1,10,3,1,25,2,47,4,47,6,0,1,1,2,2,2,25,1,1
0,44,9,4,14,17,12,6,1,0,0,4,0,0,1,0,1,4,1,2,2,48,3,46,1,1,4,1,2,2,2,29,1,1
1,39,18,1,6,14,3,0,1,0,0,0,0,0,1,1,1,4,1,14,2,49,7,49,6,0,1,1,2,2,2,14,1,1
1,44,13,3,9,19,0,0,0,0,0,0,0,0,0,0,1,4,1,25,2,49,8,47,6,0,1,1,2,2,2,25,1,1
7,35,13,4,12,6,3,0,1,0,0,0,0,0,1,1,2,4,1,15,1,47,3,47,2,2,1,1,2,2,2,15,1,1
11,39,12,7,8,12,7,1,1,0,0,0,0,1,1,3,1,3,1,9,1,60,2,60,1,5,1,1,2,2,2,3,1,1
9,39,16,5,7,11,4,0,0,2,0,0,0,0,1,1,7,3,1,11,2,62,3,57,4,2,1,1,2,2,2,11,1,1
0,39,11,2,8,18,1,0,1,0,0,0,0,0,0,0,1,3,1,15,2,46,3,47,3,0,1,1,2,2,2,15,1,1
12,52,15,5,18,14,4,0,2,0,0,0,0,0,1,1,9,3,1,23,1,51,4,51,3,3,1,1,2,2,2,23,1,1
5,38,17,3,2,16,2,0,0,0,0,0,0,0,1,1,10,3,1,6,2,49,4,47,7,0,1,1,2,2,2,6,1,1
20,33,4,2,12,15,3,0,1,0,0,0,0,0,1,1,3,4,1,4,2,51,7,45,7,1,1,1,2,2,2,13,1,1
9,46,10,6,17,13,16,0,0,6,5,2,2,0,0,1,1,4,1,3,1,49,3,49,2,2,1,1,2,2,2,3,1,1
3,46,18,4,11,13,2,0,0,0,0,0,0,0,1,1,2,4,1,27,2,50,7,51,7,0,1,1,2,2,2,27,1,1
5,39,13,2,9,15,1,0,1,0,0,0,0,0,0,0,8,3,1,16,2,52,9,50,1,0,1,1,2,2,2,6,1,1
14,47,16,5,20,6,8,0,1,0,0,2,2,0,2,1,1,4,1,2,2,55,4,54,3,2,1,1,2,2,2,23,1,1
1,37,16,4,9,8,3,0,1,0,0,0,0,0,1,1,8,4,1,2,2,57,8,52,8,0,1,1,2,2,2,2,1,1
6,33,14,3,8,8,5,0,0,3,0,0,0,1,0,1,2,3,1,9,1,50,4,52,2,3,1,1,2,2,2,9,2,1
0,42,18,6,7,11,0,0,0,0,0,0,0,0,0,0,4,4,1,15,2,48,7,47,7,0,1,1,2,2,2,6,1,1
0,43,19,3,6,15,4,0,1,3,0,0,0,0,0,0,2,3,1,3,2,48,4,44,4,1,1,1,2,2,2,3,1,2
1,43,17,2,10,14,3,0,1,0,0,0,0,0,1,1,3,3,1,30,2,46,7,48,6,0,1,1,2,2,2,25,1,1
11,33,5,7,14,7,5,0,0,0,0,0,0,2,1,2,1,2,7,3,2,54,6,54,6,0,1,1,2,2,2,3,1,1
15,41,11,2,18,10,8,1,0,0,0,2,2,0,2,1,1,3,1,9,2,54,3,50,2,3,1,1,2,2,2,9,1,1
17,49,20,8,7,14,7,1,6,0,0,0,0,0,0,0,10,2,1,9,2,47,6,45,4,0,1,1,2,2,2,15,1,1
3,36,13,5,4,14,3,0,1,0,0,0,0,0,1,1,1,4,1,16,2,50,7,50,6,1,1,1,2,2,2,18,1,1
10,44,12,5,19,8,9,0,1,0,0,2,3,0,1,2,9,3,1,5,2,51,7,47,6,1,1,1,2,2,2,5,1,1
12,45,7,6,20,12,11,0,1,0,0,0,2,2,2,4,1,3,1,30,2,48,7,48,7,0,1,1,2,2,2,31,1,1
9,33,11,9,6,7,5,0,0,0,0,0,1,0,1,3,1,4,1,2,2,54,7,54,6,0,1,1,2,1,2,14,1,1
0,43,14,3,11,15,2,0,1,0,0,0,0,0,1,0,10,4,1,23,2,56,1,51,1,1,1,1,2,2,2,24,1,1
1,43,20,4,7,12,2,0,0,0,0,0,0,0,1,1,9,3,1,16,2,50,7,50,7,0,2,1,2,2,2,15,1,1
2,38,12,5,6,15,1,0,0,0,0,0,1,0,0,0,1,2,1,3,2,49,6,48,4,0,1,1,2,2,2,4,1,1
5,37,14,1,13,9,9,1,1,0,0,0,3,0,1,3,1,3,1,23,2,48,6,45,6,0,1,1,2,2,2,23,1,1
5,37,18,2,5,12,1,0,1,0,0,0,0,0,0,0,9,3,1,2,2,48,7,48,8,0,1,1,2,2,2,3,1,1
0,39,16,7,7,9,7,0,1,1,3,0,2,0,0,0,2,3,1,2,2,46,7,47,7,0,1,1,2,2,2,2,1,1
5,46,19,8,9,10,5,0,1,0,0,2,0,0,1,1,1,4,1,9,2,50,7,45,6,0,1,1,2,1,2,9,1,1
10,52,19,7,20,6,6,0,1,0,3,0,2,0,0,0,9,2,1,35,2,57,8,57,7,1,1,1,2,2,2,35,1,1
3,44,15,9,10,10,4,0,1,0,0,0,0,0,2,1,9,4,1,5,2,47,8,45,4,0,1,1,2,2,2,5,1,1
8,37,13,9,7,8,4,0,0,0,0,0,0,2,1,1,8,3,1,3,1,47,4,48,3,0,1,1,2,1,2,3,1,1
2,40,18,3,11,8,6,0,2,2,0,0,0,0,1,1,9,4,1,6,2,45,1,43,4,2,1,1,2,1,2,6,2,1
10,37,9,3,13,12,6,0,2,0,0,0,0,0,2,2,2,3,1,12,2,46,6,47,6,0,1,1,2,2,2,12,1,1
1,43,16,5,10,12,0,0,0,0,0,0,0,0,0,0,4,3,1,6,2,50,7,45,6,0,1,1,2,2,2,6,1,1
8,36,8,3,13,12,3,0,1,0,0,0,0,0,1,1,2,3,1,4,2,47,4,45,4,0,1,1,2,1,2,4,1,1
0,50,19,8,13,10,0,0,0,0,0,0,0,0,0,0,3,2,1,34,2,53,7,51,4,1,1,1,2,2,2,34,1,1
1,41,18,2,6,15,4,0,0,2,0,0,0,0,1,1,5,2,1,12,2,51,7,48,7,1,1,1,2,2,2,12,1,1
6,52,18,3,13,18,2,0,2,0,0,0,0,0,0,0,9,3,1,9,2,49,4,51,4,1,1,1,2,2,2,10,1,1
17,34,8,3,7,16,5,0,1,0,0,0,0,0,1,3,3,4,1,2,2,47,9,48,9,0,1,1,2,2,2,2,1,1
0,40,19,6,4,11,14,7,1,0,0,2,2,0,1,1,2,3,1,9,2,50,6,50,6,0,2,1,2,2,2,25,1,1
2,35,13,5,11,6,9,7,1,0,0,0,0,0,0,1,2,3,1,2,1,54,2,50,3,2,5,1,2,2,2,13,1,1
3,30,6,2,8,14,5,0,2,0,0,0,0,0,2,1,1,4,1,26,2,48,7,49,7,0,1,1,2,2,2,26,1,1
7,43,19,4,7,13,7,6,1,0,0,0,0,0,0,0,8,3,1,13,2,50,8,47,7,0,5,1,2,2,2,13,1,1
6,38,10,3,9,16,7,0,5,0,0,0,0,0,1,1,2,3,1,30,2,52,7,46,6,0,1,1,2,2,2,30,1,1
6,45,11,7,11,16,1,0,0,0,0,0,0,0,0,1,1,2,1,30,1,43,4,44,4,2,1,1,2,1,2,30,1,1
5,41,17,5,9,10,6,1,0,0,3,0,0,0,1,1,1,3,1,12,2,48,6,47,6,0,2,1,2,2,2,12,1,1
0,35,19,1,1,14,4,4,0,0,0,0,0,0,0,0,1,3,1,3,2,52,7,48,9,0,4,1,2,2,2,3,1,1
7,41,20,1,4,16,5,4,1,0,0,0,0,0,0,0,2,3,1,13,2,53,4,55,1,3,2,1,2,2,2,13,1,1
0,31,11,2,4,14,1,0,0,0,0,0,0,0,0,1,1,2,1,2,2,45,1,48,1,0,1,1,2,2,2,2,1,1
0,61,19,12,24,6,2,0,0,0,0,0,0,0,2,0,1,3,1,2,1,55,4,52,4,3,1,1,2,2,2,2,1,1
0,31,10,10,3,8,11,1,1,0,3,4,2,0,0,0,2,3,1,12,2,47,6,44,4,0,2,1,2,2,2,9,1,1
3,35,18,3,2,12,0,0,0,0,0,0,0,0,0,0,1,4,1,7,1,52,3,51,2,4,1,1,2,2,2,7,1,1
0,34,11,3,5,15,0,0,0,0,0,0,0,0,0,0,1,4,1,13,1,55,1,50,1,2,1,2,2,2,2,13,1,1
8,41,13,2,9,17,0,0,0,0,0,0,0,0,0,0,1,3,1,19,2,56,7,50,6,0,1,1,2,2,2,19,1,1
2,43,20,4,10,9,1,0,1,0,0,0,0,0,0,0,1,3,1,31,2,45,4,45,6,1,1,1,2,2,2,31,1,1
3,45,16,3,14,12,1,0,1,0,0,0,0,0,0,0,1,3,1,30,2,52,7,48,7,0,1,1,2,2,2,17,1,1
7,31,13,2,3,13,5,0,2,0,0,0,0,0,2,1,9,4,1,4,2,49,6,48,7,0,1,1,2,2,2,4,1,1
1,54,21,7,16,10,2,0,2,0,0,0,0,0,0,0,1,5,1,30,2,45,7,45,7,0,1,1,1,2,2,30,1,1
0,25,9,1,5,10,0,0,0,0,0,0,0,0,0,0,1,4,1,25,2,46,7,45,6,0,1,1,2,2,2,25,1,1
20,39,10,8,14,7,8,0,0,0,0,0,0,2,2,4,2,4,1,5,2,49,7,49,7,0,1,1,2,2,2,5,1,1
7,48,18,9,14,7,9,1,0,0,0,2,2,2,1,1,1,3,1,15,2,49,6,45,4,2,2,1,2,2,2,15,1,1
6,49,13,7,17,12,3,0,0,0,0,0,0,0,0,3,10,3,1,30,2,51,7,50,7,0,1,1,2,2,2,30,1,1
0,32,16,1,4,11,5,0,1,0,0,2,0,0,1,1,2,3,1,4,2,51,7,46,6,0,1,1,2,2,2,4,1,1
6,39,12,2,9,16,1,0,0,0,0,0,0,0,1,0,1,3,1,23,1,47,7,47,7,0,1,1,1,2,2,3,1,1
1,35,15,2,9,9,1,0,1,0,0,0,0,0,0,0,1,3,1,25,2,47,4,47,4,2,1,1,2,2,2,25,1,1
0,35,16,1,0,18,1,0,1,0,0,0,0,0,0,0,7,4,1,2,2,47,7,51,6,1,1,1,2,2,2,3,1,1
1,38,20,1,0,17,3,0,1,0,0,0,0,0,1,1,1,3,1,2,2,51,7,48,7,0,1,1,2,2,2,2,1,1
1,34,18,1,1,14,2,0,1,0,0,0,0,0,1,0,9,3,1,4,2,47,7,48,7,0,1,1,2,2,2,4,1,1
6,40,19,4,10,7,0,0,0,0,0,0,0,0,0,0,2,3,1,9,2,52,4,46,4,0,1,1,2,2,2,9,1,1
2,31,5,5,12,9,5,0,0,0,0,2,0,0,1,2,1,3,1,14,2,50,7,51,7,1,1,1,2,2,2,14,1,1
0,41,19,2,2,18,1,0,0,0,0,0,0,0,1,0,1,3,1,30,2,47,7,47,7,0,1,1,2,2,2,30,1,1
16,34,5,9,13,7,24,5,1,2,6,0,0,2,5,3,6,2,1,30,2,58,8,58,7,0,4,1,2,2,2,3,1,1
4,38,14,6,3,15,2,0,0,0,0,0,0,0,1,1,3,3,1,29,2,48,4,49,6,0,1,1,2,2,2,31,1,1
0,38,19,7,6,6,6,0,1,0,0,2,0,0,1,2,1,2,1,2,2,55,9,51,8,0,1,1,2,2,2,2,1,1
0,37,18,4,2,13,3,0,1,0,0,0,0,0,1,1,2,4,1,30,2,50,8,48,6,0,1,1,2,2,2,3,1,1
4,40,19,6,4,11,9,4,1,0,0,0,2,0,1,1,2,3,1,6,2,48,3,48,3,1,4,1,2,2,2,6,1,1
2,39,17,4,6,12,1,0,1,0,0,0,0,0,0,0,1,3,1,13,2,49,4,51,2,2,1,1,2,2,2,13,1,1
7,41,18,7,8,8,7,0,5,0,0,2,0,0,0,0,10,3,1,8,2,51,6,51,4,2,1,1,2,2,2,18,1,1
0,35,18,1,3,13,6,5,1,0,0,0,0,0,0,0,10,3,1,14,2,53,4,53,4,2,4,1,2,2,2,14,1,1
0,38,19,2,5,12,6,0,0,2,3,0,0,0,0,1,8,3,1,4,2,55,7,49,7,0,1,1,2,2,2,3,1,1
1,51,20,5,8,18,1,0,0,0,0,0,0,0,0,1,1,3,1,2,2,52,4,51,4,1,1,1,2,2,2,3,1,1
4,39,16,4,3,16,0,0,0,0,0,0,0,0,0,0,1,3,1,18,2,50,7,50,6,0,1,1,2,2,2,17,1,1
7,43,15,6,12,10,4,0,1,0,0,0,0,1,1,1,1,3,1,23,2,50,7,50,6,0,2,1,2,2,2,13,1,1
0,37,18,4,0,15,2,0,2,0,0,0,0,0,0,0,1,2,1,2,2,55,1,52,1,2,1,1,2,2,2,2,1,1
0,42,17,7,8,10,7,4,0,0,0,2,0,0,1,0,7,4,1,6,1,50,3,46,3,0,4,1,2,2,2,6,1,1
15,37,7,11,12,7,14,0,0,0,1,2,1,4,2,4,3,4,1,13,2,50,7,50,1,4,1,1,2,2,2,29,1,1
4,30,11,5,5,9,1,0,0,0,0,0,0,0,0,1,9,4,1,23,2,48,4,44,7,0,1,1,2,2,2,25,1,1
7,45,19,8,9,9,5,0,1,0,0,2,0,0,1,1,7,2,1,9,2,52,3,49,3,1,1,1,2,2,2,15,1,1
7,46,16,4,17,9,9,0,5,0,0,0,0,0,1,3,1,2,1,2,2,48,7,47,6,0,2,1,1,2,2,2,1,1
4,45,18,4,17,6,2,0,2,0,0,0,0,0,0,0,9,3,1,19,2,55,4,59,3,2,1,1,2,2,2,3,1,1
12,43,11,5,13,14,10,0,0,0,3,2,1,0,2,2,8,2,1,2,2,49,7,42,7,0,1,1,1,2,2,13,1,1
5,46,19,3,11,13,3,0,1,0,0,0,0,0,1,1,9,4,1,13,2,49,6,46,6,0,2,1,2,2,2,13,1,1
3,40,17,6,10,7,4,0,4,0,0,0,0,0,0,0,1,3,1,25,2,45,4,43,4,0,1,1,2,1,2,12,1,1
8,43,19,5,11,8,1,0,0,0,0,0,0,0,1,0,2,3,3,18,2,50,4,47,1,0,1,1,2,2,2,18,1,1
1,35,19,6,3,7,0,0,0,0,0,0,0,0,0,0,1,3,1,8,2,48,7,47,8,0,1,1,2,2,2,25,1,1
8,26,5,7,12,2,5,0,2,0,0,0,0,0,2,1,1,4,1,30,2,46,3,46,3,3,1,1,2,2,2,13,1,1
1,32,14,5,6,7,6,0,3,0,0,2,0,0,1,0,2,4,7,21,2,48,2,48,2,2,1,1,2,2,2,14,1,1
12,39,16,1,8,14,10,0,0,0,0,4,0,0,2,4,10,3,1,12,2,51,6,45,6,0,1,1,2,2,2,12,1,1
3,29,13,1,1,14,0,0,0,0,0,0,0,0,0,0,7,4,1,7,1,55,1,49,3,6,1,1,2,2,2,7,1,1
5,43,10,2,16,15,5,0,3,0,0,0,0,0,1,1,1,3,1,15,2,52,2,52,4,4,1,2,2,2,2,15,1,1
3,43,18,2,6,17,4,0,0,2,0,0,0,0,1,1,1,3,1,9,1,50,3,47,2,4,1,1,2,2,2,10,1,1
2,33,17,1,2,13,2,0,2,0,0,0,0,0,0,0,8,2,1,13,2,50,8,51,6,1,1,1,2,2,2,13,1,1
0,33,18,2,4,9,0,0,0,0,0,0,0,0,0,0,8,4,1,25,2,46,4,45,4,0,1,1,2,2,2,25,1,1
6,36,18,2,4,12,2,0,1,0,0,0,0,0,1,0,1,4,1,8,2,47,7,46,6,0,1,1,2,2,2,17,1,1
1,34,18,2,2,12,2,0,0,0,0,0,0,0,1,1,10,3,1,13,2,50,6,49,6,0,1,1,2,2,2,25,1,1
5,40,13,10,11,6,12,5,0,0,0,2,3,0,1,1,2,4,1,9,2,52,4,54,6,1,4,1,2,2,2,12,1,1
12,49,14,7,21,7,2,0,0,0,0,2,0,0,0,0,1,3,1,2,2,46,7,48,1,1,1,1,2,2,2,2,1,1
7,46,18,2,12,14,4,0,1,3,0,0,0,0,0,0,1,4,1,14,2,49,7,52,4,0,1,1,2,2,2,31,2,1
1,46,15,8,15,8,2,0,0,0,0,0,0,0,1,1,1,3,1,19,2,48,8,48,7,0,1,1,2,2,2,19,1,1
3,38,18,0,9,11,2,0,2,0,0,0,0,0,0,0,4,3,1,4,2,49,2,50,2,0,1,1,2,2,2,4,1,1
1,40,19,2,6,13,6,0,4,0,0,0,0,0,1,1,2,3,1,12,2,50,7,46,6,0,1,1,2,2,2,12,1,1
5,40,19,5,10,6,1,0,1,0,0,0,0,0,0,0,1,2,2,2,2,52,9,51,6,0,1,1,2,2,2,13,1,1
6,42,15,8,13,6,12,5,1,2,3,0,0,0,1,0,2,4,1,13,2,50,4,46,6,0,4,1,2,2,2,13,1,1
10,39,7,4,16,12,4,0,1,0,0,0,0,0,1,2,1,4,1,16,2,50,7,49,6,0,1,1,2,2,2,16,1,1
1,40,16,2,8,14,2,0,2,0,0,0,0,0,0,0,1,3,1,18,2,47,1,49,1,0,1,1,2,2,2,18,1,1
3,37,8,2,17,10,5,0,3,0,0,0,0,0,1,1,1,4,1,2,2,49,6,49,1,1,1,1,2,2,2,32,1,1
4,36,17,4,6,9,6,0,2,0,0,2,0,0,1,1,2,3,1,13,1,53,4,53,3,2,1,1,2,2,2,13,1,1
1,42,20,2,7,13,0,0,0,0,0,0,0,0,0,0,7,3,1,8,2,47,8,47,7,0,1,1,2,2,2,8,1,1
0,35,17,0,1,17,0,0,0,0,0,0,0,0,0,0,9,4,1,19,2,63,6,64,3,1,1,1,2,2,2,19,1,1
1,42,19,7,6,10,1,0,1,0,0,0,0,0,0,0,1,4,1,17,2,46,4,44,4,0,1,1,2,2,2,17,1,1
1,42,10,4,10,18,0,0,0,0,0,0,0,0,0,0,1,3,1,6,2,49,7,49,6,2,1,1,2,2,2,6,1,1
0,37,16,3,4,14,1,0,0,0,0,0,0,0,1,0,1,3,1,2,2,47,7,43,7,1,1,1,2,2,2,14,1,1
7,39,7,11,14,7,7,0,0,2,0,2,0,0,2,1,1,4,1,16,2,52,7,51,6,0,2,1,2,2,2,5,2,1
0,35,16,1,6,12,7,0,5,0,0,0,0,0,1,1,1,3,1,17,2,51,4,50,4,0,1,1,2,2,2,17,1,1
10,43,11,5,20,7,2,0,0,0,0,0,0,0,1,1,1,4,1,2,2,50,7,46,6,0,1,1,2,2,2,12,1,1
3,40,19,1,2,18,0,0,0,0,0,0,0,0,0,0,1,3,1,17,2,52,7,46,3,1,1,1,2,2,2,17,1,1
0,46,16,6,12,12,0,0,0,0,0,0,0,0,0,0,2,3,1,14,2,50,6,49,4,0,1,1,2,2,2,14,1,1
0,36,17,2,4,13,2,0,0,0,0,0,0,0,1,1,3,4,1,2,2,51,7,47,6,0,1,1,2,2,2,13,1,1
